,CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration,StartDate,CompleteDate,weight
58690,7663,W-Completeren aanvraag-START,11203.0,2012-02-07 19:09:20,6000,2012-02-07 19:12:11,3,2012-02-07,2012-02-07,2
58691,7663,W-Completeren aanvraag-START,10861.0,2012-02-08 23:00:16,6000,2012-02-08 23:00:40,1,2012-02-08,2012-02-08,2
58692,7663,W-Completeren aanvraag-START,11203.0,2012-02-09 19:34:49,6000,2012-02-09 19:35:41,1,2012-02-09,2012-02-09,2
58693,7663,W-Completeren aanvraag-START,11203.0,2012-02-09 19:35:51,6000,2012-02-09 19:36:01,1,2012-02-09,2012-02-09,2
58694,7663,W-Completeren aanvraag-START,10909.0,2012-02-11 20:53:28,6000,2012-02-11 20:56:38,4,2012-02-11,2012-02-11,2
58695,7663,W-Completeren aanvraag-START,10909.0,2012-02-11 22:33:29,6000,2012-02-11 22:39:49,7,2012-02-11,2012-02-11,2
58696,7663,W-Nabellen offertes-START,10909.0,2012-02-11 22:39:57,6000,2012-02-11 22:41:40,2,2012-02-11,2012-02-11,2
58697,7663,W-Nabellen offertes-START,10889.0,2012-02-19 00:51:37,6000,2012-02-19 00:53:15,2,2012-02-19,2012-02-19,2
58698,7663,W-Nabellen offertes-START,11179.0,2012-02-23 20:47:17,6000,2012-02-23 20:47:52,1,2012-02-23,2012-02-23,2
58699,7663,W-Nabellen offertes-START,11302.0,2012-02-24 22:27:32,6000,2012-02-24 22:32:15,5,2012-02-24,2012-02-24,2
58700,7663,W-Nabellen offertes-START,10935.0,2012-02-27 18:26:55,6000,2012-02-27 18:30:45,4,2012-02-27,2012-02-27,2
58701,7663,W-Nabellen offertes-START,10933.0,2012-03-02 02:15:42,6000,2012-03-02 02:20:19,5,2012-03-02,2012-03-02,2
58702,7663,W-Nabellen offertes-START,10889.0,2012-03-08 04:28:06,6000,2012-03-08 04:29:18,2,2012-03-08,2012-03-08,2
59436,7751,W-Completeren aanvraag-START,11201.0,2012-02-04 02:17:18,7250,2012-02-04 02:19:45,3,2012-02-04,2012-02-04,3
59437,7751,W-Completeren aanvraag-START,10861.0,2012-02-07 01:34:35,7250,2012-02-07 01:35:33,1,2012-02-07,2012-02-07,3
59439,7751,W-Completeren aanvraag-START,10861.0,2012-02-08 17:50:49,7250,2012-02-08 17:53:13,3,2012-02-08,2012-02-08,3
59440,7751,W-Completeren aanvraag-START,11203.0,2012-02-09 17:37:11,7250,2012-02-09 17:52:21,16,2012-02-09,2012-02-09,3
59441,7751,W-Nabellen offertes-START,11203.0,2012-02-16 20:02:00,7250,2012-02-16 20:03:14,2,2012-02-16,2012-02-16,3
59442,7751,W-Nabellen offertes-START,11119.0,2012-02-18 04:16:26,7250,2012-02-18 04:17:58,2,2012-02-18,2012-02-18,3
59443,7751,W-Nabellen offertes-START,11299.0,2012-02-23 00:12:22,7250,2012-02-23 00:22:47,11,2012-02-23,2012-02-23,3
59444,7751,W-Nabellen offertes-START,11299.0,2012-02-23 00:22:51,7250,2012-02-23 00:24:33,2,2012-02-23,2012-02-23,3
59445,7751,W-Nabellen offertes-START,10899.0,2012-03-02 17:43:23,7250,2012-03-02 17:43:33,1,2012-03-02,2012-03-02,3
59446,7751,W-Valideren aanvraag-START,10982.0,2012-03-02 20:29:25,7250,2012-03-02 20:35:30,7,2012-03-02,2012-03-02,3
59447,7751,W-Valideren aanvraag-START,10609.0,2012-03-06 17:22:53,7250,2012-03-06 18:00:58,39,2012-03-06,2012-03-06,3
59448,7751,W-Nabellen incomplete dossiers-START,10932.0,2012-03-06 20:52:35,7250,2012-03-07 14:15:06,1043,2012-03-06,2012-03-07,3
59449,7751,W-Nabellen incomplete dossiers-START,10982.0,2012-03-07 17:51:12,7250,2012-03-07 17:53:14,3,2012-03-07,2012-03-07,3
59450,7751,W-Nabellen incomplete dossiers-START,11122.0,2012-03-08 01:42:41,7250,2012-03-08 02:23:02,41,2012-03-08,2012-03-08,3
59451,7751,W-Valideren aanvraag-START,11122.0,2012-03-08 02:23:25,7250,2012-03-08 02:24:23,1,2012-03-08,2012-03-08,3
59452,7751,W-Valideren aanvraag-START,11122.0,2012-03-08 03:11:33,7250,2012-03-08 03:11:43,1,2012-03-08,2012-03-08,3
59453,7751,W-Valideren aanvraag-START,11122.0,2012-03-08 03:12:12,7250,2012-03-08 03:12:22,1,2012-03-08,2012-03-08,3
59454,7751,W-Valideren aanvraag-START,10609.0,2012-03-08 17:17:15,7250,2012-03-08 17:29:34,13,2012-03-08,2012-03-08,3
59477,7755,W-Completeren aanvraag-START,11009.0,2012-02-06 17:18:54,10000,2012-02-06 17:20:50,2,2012-02-06,2012-02-06,4
59479,7755,W-Completeren aanvraag-START,10933.0,2012-02-07 04:50:58,10000,2012-02-07 04:57:42,7,2012-02-07,2012-02-07,4
59481,7755,W-Completeren aanvraag-START,10861.0,2012-02-08 17:16:34,10000,2012-02-08 17:17:34,1,2012-02-08,2012-02-08,4
59482,7755,W-Completeren aanvraag-START,10861.0,2012-02-08 23:00:49,10000,2012-02-08 23:01:40,1,2012-02-08,2012-02-08,4
59483,7755,W-Completeren aanvraag-START,11201.0,2012-02-09 21:50:47,10000,2012-02-09 21:50:54,1,2012-02-09,2012-02-09,4
59484,7755,W-Completeren aanvraag-START,10933.0,2012-02-10 04:11:33,10000,2012-02-10 04:14:35,4,2012-02-10,2012-02-10,4
59485,7755,W-Completeren aanvraag-START,11002.0,2012-02-11 21:00:02,10000,2012-02-11 21:02:58,3,2012-02-11,2012-02-11,4
59486,7755,W-Completeren aanvraag-START,11009.0,2012-02-14 00:38:20,10000,2012-02-14 00:38:47,1,2012-02-14,2012-02-14,4
59487,7755,W-Completeren aanvraag-START,11180.0,2012-02-15 03:49:15,10000,2012-02-15 03:50:49,2,2012-02-15,2012-02-15,4
59488,7755,W-Completeren aanvraag-START,10861.0,2012-02-15 22:41:43,10000,2012-02-15 22:43:34,2,2012-02-15,2012-02-15,4
59489,7755,W-Completeren aanvraag-START,11169.0,2012-02-15 22:46:12,10000,2012-02-15 22:46:20,1,2012-02-15,2012-02-15,4
59490,7755,W-Completeren aanvraag-START,11319.0,2012-02-15 23:42:13,10000,2012-02-15 23:49:34,8,2012-02-15,2012-02-15,4
59491,7755,W-Nabellen offertes-START,11319.0,2012-02-15 23:49:43,10000,2012-02-15 23:53:04,4,2012-02-15,2012-02-15,4
59492,7755,W-Nabellen offertes-START,11122.0,2012-02-22 21:59:16,10000,2012-02-22 22:01:25,3,2012-02-22,2012-02-22,4
59493,7755,W-Nabellen offertes-START,11181.0,2012-02-24 04:54:54,10000,2012-02-24 04:55:59,2,2012-02-24,2012-02-24,4
59494,7755,W-Nabellen offertes-START,10913.0,2012-02-28 23:25:54,10000,2012-02-28 23:28:35,3,2012-02-28,2012-02-28,4
59495,7755,W-Nabellen offertes-START,11119.0,2012-03-01 04:51:01,10000,2012-03-01 04:53:41,3,2012-03-01,2012-03-01,4
59496,7755,W-Nabellen offertes-START,10913.0,2012-03-06 03:47:16,10000,2012-03-06 03:48:47,2,2012-03-06,2012-03-06,4
59497,7755,W-Nabellen offertes-START,10889.0,2012-03-08 04:18:47,10000,2012-03-08 04:24:03,6,2012-03-08,2012-03-08,4
60507,7873,W-Completeren aanvraag-START,10933.0,2012-02-07 02:19:56,5000,2012-02-07 02:21:49,2,2012-02-07,2012-02-07,1
60508,7873,W-Completeren aanvraag-START,11119.0,2012-02-07 03:14:55,5000,2012-02-07 03:17:14,3,2012-02-07,2012-02-07,1
60509,7873,W-Completeren aanvraag-START,10863.0,2012-02-08 01:06:53,5000,2012-02-08 01:07:50,1,2012-02-08,2012-02-08,1
60510,7873,W-Completeren aanvraag-START,10861.0,2012-02-08 19:13:47,5000,2012-02-08 19:14:48,2,2012-02-08,2012-02-08,1
60511,7873,W-Completeren aanvraag-START,10912.0,2012-02-08 22:05:51,5000,2012-02-08 22:06:42,1,2012-02-08,2012-02-08,1
60512,7873,W-Completeren aanvraag-START,10863.0,2012-02-09 02:11:47,5000,2012-02-09 02:12:59,2,2012-02-09,2012-02-09,1
60513,7873,W-Completeren aanvraag-START,11203.0,2012-02-09 20:19:16,5000,2012-02-09 20:20:51,2,2012-02-09,2012-02-09,1
60514,7873,W-Completeren aanvraag-START,10933.0,2012-02-10 03:56:42,5000,2012-02-10 03:57:39,1,2012-02-10,2012-02-10,1
60515,7873,W-Completeren aanvraag-START,10909.0,2012-02-11 22:22:33,5000,2012-02-11 22:24:47,3,2012-02-11,2012-02-11,1
60516,7873,W-Completeren aanvraag-START,11003.0,2012-02-15 01:56:22,5000,2012-02-15 01:57:47,2,2012-02-15,2012-02-15,1
60517,7873,W-Completeren aanvraag-START,11003.0,2012-02-15 02:26:12,5000,2012-02-15 02:27:47,2,2012-02-15,2012-02-15,1
60518,7873,W-Completeren aanvraag-START,11299.0,2012-03-06 18:40:49,5000,2012-03-06 18:43:53,4,2012-03-06,2012-03-06,1
60519,7873,W-Completeren aanvraag-START,11122.0,2012-03-08 04:33:04,5000,2012-03-08 04:34:14,2,2012-03-08,2012-03-08,1
60777,7919,W-Completeren aanvraag-START,10982.0,2012-02-07 00:58:47,20000,2012-02-07 01:05:46,7,2012-02-07,2012-02-07,7
60778,7919,W-Completeren aanvraag-START,10982.0,2012-02-07 01:07:40,20000,2012-02-07 01:25:23,18,2012-02-07,2012-02-07,7
60779,7919,W-Nabellen offertes-START,11119.0,2012-02-14 01:37:13,20000,2012-02-14 01:44:46,8,2012-02-14,2012-02-14,7
60780,7919,W-Nabellen offertes-START,11122.0,2012-03-08 04:48:19,20000,2012-03-08 04:48:48,1,2012-03-08,2012-03-08,7
61294,7985,W-Completeren aanvraag-START,11122.0,2012-02-08 03:44:48,20000,2012-02-08 03:45:10,1,2012-02-08,2012-02-08,7
61295,7985,W-Completeren aanvraag-START,10861.0,2012-02-08 17:19:18,20000,2012-02-08 17:21:31,3,2012-02-08,2012-02-08,7
61296,7985,W-Completeren aanvraag-START,11003.0,2012-02-15 02:21:54,20000,2012-02-15 02:22:13,1,2012-02-15,2012-02-15,7
61297,7985,W-Completeren aanvraag-START,11309.0,2012-03-08 17:08:40,20000,2012-03-08 17:09:51,2,2012-03-08,2012-03-08,7
61298,7985,W-Completeren aanvraag-START,11309.0,2012-03-08 22:33:20,20000,2012-03-08 22:35:17,2,2012-03-08,2012-03-08,7
61309,7991,W-Completeren aanvraag-START,10861.0,2012-02-08 17:35:57,17500,2012-02-08 17:38:23,3,2012-02-08,2012-02-08,7
61310,7991,W-Completeren aanvraag-START,11119.0,2012-02-09 03:16:31,17500,2012-02-09 03:17:26,1,2012-02-09,2012-02-09,7
61311,7991,W-Completeren aanvraag-START,11169.0,2012-02-09 21:47:32,17500,2012-02-09 22:05:10,18,2012-02-09,2012-02-09,7
61312,7991,W-Completeren aanvraag-START,10933.0,2012-02-10 04:23:32,17500,2012-02-10 04:24:22,1,2012-02-10,2012-02-10,7
61313,7991,W-Completeren aanvraag-START,11002.0,2012-02-11 21:06:57,17500,2012-02-11 21:08:50,2,2012-02-11,2012-02-11,7
61314,7991,W-Completeren aanvraag-START,11201.0,2012-02-15 01:00:57,17500,2012-02-15 01:01:12,1,2012-02-15,2012-02-15,7
61315,7991,W-Completeren aanvraag-START,11180.0,2012-02-15 04:08:22,17500,2012-02-15 04:08:26,1,2012-02-15,2012-02-15,7
61316,7991,W-Completeren aanvraag-START,11180.0,2012-02-15 04:12:24,17500,2012-02-15 04:13:23,1,2012-02-15,2012-02-15,7
61317,7991,W-Completeren aanvraag-START,10933.0,2012-02-17 03:12:40,17500,2012-02-17 03:17:00,5,2012-02-17,2012-02-17,7
61318,7991,W-Completeren aanvraag-START,10931.0,2012-02-18 23:45:10,17500,2012-02-18 23:46:57,2,2012-02-18,2012-02-18,7
61319,7991,W-Completeren aanvraag-START,11300.0,2012-03-08 00:02:19,17500,2012-03-08 00:03:02,1,2012-03-08,2012-03-08,7
61320,7991,W-Completeren aanvraag-START,11319.0,2012-03-08 00:25:30,17500,2012-03-08 00:26:55,2,2012-03-08,2012-03-08,7
61601,8024,W-Afhandelen leads-START,11169.0,2012-02-08 17:15:40,5000,2012-02-08 17:16:37,1,2012-02-08,2012-02-08,1
61602,8024,W-Completeren aanvraag-START,10861.0,2012-02-08 19:42:42,5000,2012-02-08 20:36:54,55,2012-02-08,2012-02-08,1
61603,8024,W-Completeren aanvraag-START,10863.0,2012-02-09 02:07:48,5000,2012-02-09 02:07:50,1,2012-02-09,2012-02-09,1
61604,8024,W-Completeren aanvraag-START,11119.0,2012-02-09 03:17:32,5000,2012-02-09 03:17:33,1,2012-02-09,2012-02-09,1
61605,8024,W-Completeren aanvraag-START,11119.0,2012-02-09 03:21:10,5000,2012-02-09 03:22:05,1,2012-02-09,2012-02-09,1
61606,8024,W-Completeren aanvraag-START,11201.0,2012-02-09 23:36:23,5000,2012-02-09 23:37:31,2,2012-02-09,2012-02-09,1
61607,8024,W-Completeren aanvraag-START,10933.0,2012-02-10 02:42:56,5000,2012-02-10 02:44:43,2,2012-02-10,2012-02-10,1
61608,8024,W-Completeren aanvraag-START,10933.0,2012-02-10 02:45:05,5000,2012-02-10 02:45:19,1,2012-02-10,2012-02-10,1
61609,8024,W-Completeren aanvraag-START,10909.0,2012-02-11 21:01:23,5000,2012-02-11 21:05:02,4,2012-02-11,2012-02-11,1
61610,8024,W-Completeren aanvraag-START,11203.0,2012-02-14 22:43:11,5000,2012-02-14 22:44:27,2,2012-02-14,2012-02-14,1
61611,8024,W-Completeren aanvraag-START,11119.0,2012-02-16 03:26:26,5000,2012-02-16 03:27:20,1,2012-02-16,2012-02-16,1
61612,8024,W-Completeren aanvraag-START,11019.0,2012-02-18 04:12:15,5000,2012-02-18 04:13:27,2,2012-02-18,2012-02-18,1
61613,8024,W-Completeren aanvraag-START,10913.0,2012-02-18 20:08:56,5000,2012-02-18 20:11:28,3,2012-02-18,2012-02-18,1
61614,8024,W-Completeren aanvraag-START,10912.0,2012-02-18 20:18:25,5000,2012-02-18 20:18:37,1,2012-02-18,2012-02-18,1
61615,8024,W-Completeren aanvraag-START,10909.0,2012-02-26 00:35:17,5000,2012-02-26 00:35:25,1,2012-02-26,2012-02-26,1
61616,8024,W-Completeren aanvraag-START,11309.0,2012-03-08 17:29:05,5000,2012-03-08 17:29:27,1,2012-03-08,2012-03-08,1
61617,8024,W-Completeren aanvraag-START,11309.0,2012-03-08 22:41:38,5000,2012-03-08 22:43:41,3,2012-03-08,2012-03-08,1
61643,8029,W-Completeren aanvraag-START,10982.0,2012-02-08 19:47:15,16600,2012-02-08 19:50:09,3,2012-02-08,2012-02-08,7
61644,8029,W-Completeren aanvraag-START,10982.0,2012-02-14 21:45:38,16600,2012-02-14 21:45:44,1,2012-02-14,2012-02-14,7
61645,8029,W-Completeren aanvraag-START,10861.0,2012-02-16 00:29:01,16600,2012-02-16 00:29:18,1,2012-02-16,2012-02-16,7
61646,8029,W-Completeren aanvraag-START,11119.0,2012-02-29 01:21:39,16600,2012-02-29 01:24:00,3,2012-02-29,2012-02-29,7
61647,8029,W-Completeren aanvraag-START,10912.0,2012-03-06 22:54:15,16600,2012-03-06 22:54:24,1,2012-03-06,2012-03-06,7
61648,8029,W-Completeren aanvraag-START,11169.0,2012-03-08 17:24:00,16600,2012-03-08 17:24:19,1,2012-03-08,2012-03-08,7
61667,8032,W-Completeren aanvraag-START,10861.0,2012-02-08 20:40:52,16600,2012-02-08 20:53:10,13,2012-02-08,2012-02-08,7
61668,8032,W-Completeren aanvraag-START,10982.0,2012-02-09 01:02:13,16600,2012-02-09 01:02:51,1,2012-02-09,2012-02-09,7
61669,8032,W-Completeren aanvraag-START,11019.0,2012-02-09 19:55:44,16600,2012-02-09 20:16:19,21,2012-02-09,2012-02-09,7
61670,8032,W-Completeren aanvraag-START,11201.0,2012-02-10 00:34:40,16600,2012-02-10 00:36:53,3,2012-02-10,2012-02-10,7
61671,8032,W-Completeren aanvraag-START,11003.0,2012-02-10 03:14:29,16600,2012-02-10 03:15:21,1,2012-02-10,2012-02-10,7
61672,8032,W-Completeren aanvraag-START,11179.0,2012-02-10 18:56:26,16600,2012-02-10 18:59:22,3,2012-02-10,2012-02-10,7
61673,8032,W-Completeren aanvraag-START,10909.0,2012-02-11 18:43:38,16600,2012-02-11 18:45:18,2,2012-02-11,2012-02-11,7
61674,8032,W-Completeren aanvraag-START,11003.0,2012-02-15 02:24:31,16600,2012-02-15 02:25:05,1,2012-02-15,2012-02-15,7
61675,8032,W-Completeren aanvraag-START,11309.0,2012-03-08 17:28:16,16600,2012-03-08 17:28:54,1,2012-03-08,2012-03-08,7
61676,8032,W-Completeren aanvraag-START,11309.0,2012-03-08 22:39:07,16600,2012-03-08 22:39:29,1,2012-03-08,2012-03-08,7
61907,8065,W-Completeren aanvraag-START,10933.0,2012-02-09 02:51:12,9000,2012-02-09 02:54:28,4,2012-02-09,2012-02-09,4
61908,8065,W-Completeren aanvraag-START,11203.0,2012-02-09 20:24:28,9000,2012-02-09 20:25:59,2,2012-02-09,2012-02-09,4
61909,8065,W-Completeren aanvraag-START,11201.0,2012-02-10 00:39:58,9000,2012-02-10 00:41:58,2,2012-02-10,2012-02-10,4
61910,8065,W-Completeren aanvraag-START,10933.0,2012-02-10 01:16:06,9000,2012-02-10 01:16:44,1,2012-02-10,2012-02-10,4
61911,8065,W-Completeren aanvraag-START,10933.0,2012-02-10 04:27:45,9000,2012-02-10 04:28:53,2,2012-02-10,2012-02-10,4
61912,8065,W-Completeren aanvraag-START,10909.0,2012-02-11 22:30:07,9000,2012-02-11 22:30:58,1,2012-02-11,2012-02-11,4
61913,8065,W-Completeren aanvraag-START,11203.0,2012-02-14 23:03:51,9000,2012-02-14 23:05:48,2,2012-02-14,2012-02-14,4
61914,8065,W-Completeren aanvraag-START,11119.0,2012-02-16 03:27:27,9000,2012-02-16 03:29:01,2,2012-02-16,2012-02-16,4
61915,8065,W-Completeren aanvraag-START,11122.0,2012-02-18 03:47:10,9000,2012-02-18 03:48:34,2,2012-02-18,2012-02-18,4
61916,8065,W-Completeren aanvraag-START,10909.0,2012-02-18 20:22:52,9000,2012-02-18 20:28:14,6,2012-02-18,2012-02-18,4
61917,8065,W-Completeren aanvraag-START,10909.0,2012-02-26 00:35:01,9000,2012-02-26 00:35:11,1,2012-02-26,2012-02-26,4
61918,8065,W-Completeren aanvraag-START,11309.0,2012-03-08 17:31:30,9000,2012-03-08 17:32:10,1,2012-03-08,2012-03-08,4
61919,8065,W-Completeren aanvraag-START,11309.0,2012-03-08 22:40:00,9000,2012-03-08 22:40:18,1,2012-03-08,2012-03-08,4
61960,8074,W-Completeren aanvraag-START,10933.0,2012-02-09 03:21:10,25000,2012-02-09 03:22:44,2,2012-02-09,2012-02-09,8
61961,8074,W-Completeren aanvraag-START,10933.0,2012-02-09 03:23:06,25000,2012-02-09 03:23:17,1,2012-02-09,2012-02-09,8
61962,8074,W-Completeren aanvraag-START,11203.0,2012-02-09 20:30:07,25000,2012-02-09 20:30:39,1,2012-02-09,2012-02-09,8
61963,8074,W-Completeren aanvraag-START,11179.0,2012-02-10 17:16:10,25000,2012-02-10 17:20:56,5,2012-02-10,2012-02-10,8
61964,8074,W-Completeren aanvraag-START,11203.0,2012-02-13 22:12:18,25000,2012-02-13 22:14:01,2,2012-02-13,2012-02-13,8
61965,8074,W-Completeren aanvraag-START,11121.0,2012-02-15 23:03:31,25000,2012-02-15 23:03:53,1,2012-02-15,2012-02-15,8
61966,8074,W-Completeren aanvraag-START,11121.0,2012-02-17 19:19:33,25000,2012-02-17 19:20:50,2,2012-02-17,2012-02-17,8
61967,8074,W-Completeren aanvraag-START,10909.0,2012-02-26 00:35:51,25000,2012-02-26 00:35:59,1,2012-02-26,2012-02-26,8
61968,8074,W-Completeren aanvraag-START,11309.0,2012-03-08 17:30:14,25000,2012-03-08 17:30:43,1,2012-03-08,2012-03-08,8
62298,8121,W-Nabellen offertes-START,11309.0,2012-02-16 20:53:04,15000,2012-02-16 20:53:49,1,2012-02-16,2012-02-16,6
62299,8121,W-Nabellen offertes-START,11119.0,2012-02-17 04:10:38,15000,2012-02-17 04:13:06,3,2012-02-17,2012-02-17,6
62300,8121,W-Nabellen offertes-START,10909.0,2012-02-18 23:29:45,15000,2012-02-18 23:32:09,3,2012-02-18,2012-02-18,6
62301,8121,W-Nabellen offertes-START,11299.0,2012-02-23 00:50:11,15000,2012-02-23 00:52:45,3,2012-02-23,2012-02-23,6
62302,8121,W-Nabellen offertes-START,10861.0,2012-02-29 23:02:52,15000,2012-02-29 23:03:13,1,2012-02-29,2012-02-29,6
62303,8121,W-Nabellen offertes-START,10889.0,2012-03-08 04:50:37,15000,2012-03-08 04:52:53,3,2012-03-08,2012-03-08,6
62567,8160,W-Completeren aanvraag-START,11203.0,2012-02-10 17:22:51,2000,2012-02-10 17:26:12,4,2012-02-10,2012-02-10,1
62568,8160,W-Completeren aanvraag-START,11203.0,2012-02-10 18:01:12,2000,2012-02-10 18:01:22,1,2012-02-10,2012-02-10,1
62569,8160,W-Completeren aanvraag-START,11169.0,2012-02-10 18:35:42,2000,2012-02-10 18:38:30,3,2012-02-10,2012-02-10,1
62570,8160,W-Completeren aanvraag-START,11179.0,2012-02-10 19:36:07,2000,2012-02-10 19:36:38,1,2012-02-10,2012-02-10,1
62571,8160,W-Completeren aanvraag-START,11019.0,2012-02-10 23:58:00,2000,2012-02-11 00:07:51,10,2012-02-10,2012-02-11,1
62572,8160,W-Completeren aanvraag-START,11002.0,2012-02-11 22:48:57,2000,2012-02-11 22:53:54,5,2012-02-11,2012-02-11,1
62573,8160,W-Completeren aanvraag-START,11003.0,2012-02-15 01:59:21,2000,2012-02-15 01:59:39,1,2012-02-15,2012-02-15,1
