,CASE_ID,Activity,Resource,StartTimestamp,Amount,CompleteTimestamp,Duration,StartDate,CompleteDate,weight
63531,8288,W-Nabellen offertes-START,10909.0,2012-03-03 20:53:34,8500,2012-03-03 20:55:41,3,2012-03-03,2012-03-03,4
63532,8288,W-Nabellen offertes-START,10933.0,2012-03-12 20:54:27,8500,2012-03-12 20:57:28,4,2012-03-12,2012-03-12,4
63657,8301,W-Completeren aanvraag-START,11000.0,2012-02-13 20:52:08,5000,2012-02-13 20:54:21,3,2012-02-13,2012-02-13,1
63659,8301,W-Completeren aanvraag-START,11122.0,2012-02-14 01:32:31,5000,2012-02-14 01:38:19,6,2012-02-14,2012-02-14,1
63660,8301,W-Nabellen offertes-START,11299.0,2012-02-21 02:43:10,5000,2012-02-21 02:45:10,2,2012-02-21,2012-02-21,1
63661,8301,W-Nabellen offertes-START,10889.0,2012-02-27 22:51:40,5000,2012-02-27 22:57:16,6,2012-02-27,2012-02-27,1
63662,8301,W-Nabellen offertes-START,10881.0,2012-02-28 04:53:12,5000,2012-02-28 04:53:52,1,2012-02-28,2012-02-28,1
63663,8301,W-Nabellen offertes-START,10881.0,2012-02-28 04:57:50,5000,2012-02-28 04:59:38,2,2012-02-28,2012-02-28,1
63664,8301,W-Nabellen offertes-START,10935.0,2012-03-12 20:44:23,5000,2012-03-12 20:46:27,3,2012-03-12,2012-03-12,1
64194,8367,W-Completeren aanvraag-START,11000.0,2012-02-14 00:13:53,35000,2012-02-14 00:19:00,6,2012-02-14,2012-02-14,10
64195,8367,W-Completeren aanvraag-START,11119.0,2012-02-14 01:45:58,35000,2012-02-14 02:05:40,20,2012-02-14,2012-02-14,10
64196,8367,W-Nabellen offertes-START,11119.0,2012-02-14 02:05:59,35000,2012-02-14 02:07:12,2,2012-02-14,2012-02-14,10
64197,8367,W-Nabellen offertes-START,11299.0,2012-02-21 02:49:18,35000,2012-02-21 02:51:51,3,2012-02-21,2012-02-21,10
64198,8367,W-Nabellen offertes-START,10913.0,2012-02-22 04:49:16,35000,2012-02-22 04:50:20,2,2012-02-22,2012-02-22,10
64199,8367,W-Nabellen offertes-START,11203.0,2012-02-23 19:46:58,35000,2012-02-23 19:47:10,1,2012-02-23,2012-02-23,10
64200,8367,W-Nabellen offertes-START,11009.0,2012-03-01 19:38:30,35000,2012-03-01 19:47:57,10,2012-03-01,2012-03-01,10
64201,8367,W-Nabellen offertes-START,11049.0,2012-03-05 19:21:14,35000,2012-03-05 19:23:26,3,2012-03-05,2012-03-05,10
64202,8367,W-Valideren aanvraag-START,10972.0,2012-03-08 19:39:03,35000,2012-03-08 19:58:12,20,2012-03-08,2012-03-08,10
64203,8367,W-Nabellen incomplete dossiers-START,11009.0,2012-03-08 20:18:33,35000,2012-03-08 20:21:55,4,2012-03-08,2012-03-08,10
64204,8367,W-Nabellen incomplete dossiers-START,11009.0,2012-03-08 20:42:54,35000,2012-03-08 20:45:23,3,2012-03-08,2012-03-08,10
64205,8367,W-Nabellen incomplete dossiers-START,10912.0,2012-03-08 21:10:38,35000,2012-03-08 21:12:51,3,2012-03-08,2012-03-08,10
64206,8367,W-Nabellen incomplete dossiers-START,10932.0,2012-03-12 23:13:22,35000,2012-03-12 23:13:44,1,2012-03-12,2012-03-12,10
64739,8441,W-Afhandelen leads-START,11169.0,2012-02-14 17:14:48,25000,2012-02-14 17:15:03,1,2012-02-14,2012-02-14,8
64740,8441,W-Completeren aanvraag-START,10982.0,2012-02-14 22:42:20,25000,2012-02-14 22:44:58,3,2012-02-14,2012-02-14,8
64741,8441,W-Completeren aanvraag-START,11003.0,2012-02-15 01:33:31,25000,2012-02-15 01:43:12,10,2012-02-15,2012-02-15,8
64742,8441,W-Nabellen offertes-START,11003.0,2012-02-15 01:43:26,25000,2012-02-15 01:45:52,3,2012-02-15,2012-02-15,8
64743,8441,W-Nabellen offertes-START,11309.0,2012-02-22 03:53:36,25000,2012-02-22 04:03:09,10,2012-02-22,2012-02-22,8
64744,8441,W-Nabellen offertes-START,11122.0,2012-02-22 21:13:20,25000,2012-02-22 21:14:57,2,2012-02-22,2012-02-22,8
64745,8441,W-Nabellen offertes-START,10933.0,2012-03-02 03:52:39,25000,2012-03-02 03:56:01,4,2012-03-02,2012-03-02,8
64746,8441,W-Nabellen offertes-START,11119.0,2012-03-03 23:45:20,25000,2012-03-03 23:48:45,4,2012-03-03,2012-03-03,8
64747,8441,W-Nabellen offertes-START,10935.0,2012-03-12 17:26:32,25000,2012-03-12 17:29:59,4,2012-03-12,2012-03-12,8
64807,8459,W-Completeren aanvraag-START,11203.0,2012-02-15 00:22:29,15000,2012-02-15 00:37:04,15,2012-02-15,2012-02-15,6
64808,8459,W-Nabellen offertes-START,11309.0,2012-02-22 03:24:25,15000,2012-02-22 03:29:07,5,2012-02-22,2012-02-22,6
64809,8459,W-Nabellen offertes-START,10861.0,2012-02-29 22:26:21,15000,2012-02-29 22:28:53,3,2012-02-29,2012-02-29,6
64810,8459,W-Nabellen offertes-START,11300.0,2012-03-02 21:08:39,15000,2012-03-02 21:16:05,8,2012-03-02,2012-03-02,6
64811,8459,W-Nabellen offertes-START,11119.0,2012-03-10 23:16:10,15000,2012-03-10 23:17:33,2,2012-03-10,2012-03-10,6
64812,8459,W-Nabellen offertes-START,10935.0,2012-03-12 18:23:30,15000,2012-03-12 18:24:53,2,2012-03-12,2012-03-12,6
65098,8512,W-Completeren aanvraag-START,10861.0,2012-02-15 17:22:52,40000,2012-02-15 17:25:36,3,2012-02-15,2012-02-15,10
65099,8512,W-Completeren aanvraag-START,11122.0,2012-02-15 21:41:16,40000,2012-02-15 21:55:42,15,2012-02-15,2012-02-15,10
65100,8512,W-Nabellen offertes-START,11122.0,2012-02-15 21:56:11,40000,2012-02-15 21:57:55,2,2012-02-15,2012-02-15,10
65101,8512,W-Nabellen offertes-START,11122.0,2012-02-22 23:10:18,40000,2012-02-22 23:12:50,3,2012-02-22,2012-02-22,10
65102,8512,W-Nabellen offertes-START,10881.0,2012-02-23 02:58:33,40000,2012-02-23 02:59:59,2,2012-02-23,2012-02-23,10
65103,8512,W-Nabellen offertes-START,10933.0,2012-02-24 04:33:28,40000,2012-02-24 04:38:30,6,2012-02-24,2012-02-24,10
65104,8512,W-Nabellen offertes-START,10933.0,2012-02-24 04:40:03,40000,2012-02-24 04:40:14,1,2012-02-24,2012-02-24,10
65105,8512,W-Nabellen offertes-START,10899.0,2012-03-07 18:07:33,40000,2012-03-07 18:07:58,1,2012-03-07,2012-03-07,10
65106,8512,W-Valideren aanvraag-START,10809.0,2012-03-12 18:00:35,40000,2012-03-12 18:47:51,48,2012-03-12,2012-03-12,10
65107,8512,W-Valideren aanvraag-START,10809.0,2012-03-12 18:49:57,40000,2012-03-12 19:29:52,40,2012-03-12,2012-03-12,10
65108,8512,W-Nabellen incomplete dossiers-START,11009.0,2012-03-12 19:30:26,40000,2012-03-12 20:26:50,57,2012-03-12,2012-03-12,10
65109,8512,W-Nabellen incomplete dossiers-START,10809.0,2012-03-12 23:18:15,40000,2012-03-12 23:19:03,1,2012-03-12,2012-03-12,10
65505,8554,W-Completeren aanvraag-START,11121.0,2012-02-15 23:37:10,30000,2012-02-15 23:47:47,11,2012-02-15,2012-02-15,9
65506,8554,W-Nabellen offertes-START,11299.0,2012-02-22 22:26:04,30000,2012-02-22 22:37:47,12,2012-02-22,2012-02-22,9
65507,8554,W-Nabellen offertes-START,11289.0,2012-02-22 23:07:30,30000,2012-02-22 23:07:45,1,2012-02-22,2012-02-22,9
65508,8554,W-Nabellen offertes-START,11203.0,2012-02-23 23:35:30,30000,2012-02-23 23:42:01,7,2012-02-23,2012-02-23,9
65509,8554,W-Nabellen offertes-START,10982.0,2012-03-03 23:31:04,30000,2012-03-03 23:32:41,2,2012-03-03,2012-03-03,9
65510,8554,W-Nabellen offertes-START,10899.0,2012-03-07 17:36:48,30000,2012-03-07 17:36:59,1,2012-03-07,2012-03-07,9
65511,8554,W-Valideren aanvraag-START,11289.0,2012-03-09 18:32:54,30000,2012-03-09 18:33:13,1,2012-03-09,2012-03-09,9
65512,8554,W-Valideren aanvraag-START,10138.0,2012-03-12 19:21:38,30000,2012-03-12 19:46:29,25,2012-03-12,2012-03-12,9
65513,8554,W-Nabellen incomplete dossiers-START,10932.0,2012-03-12 21:36:06,30000,2012-03-13 01:55:15,260,2012-03-12,2012-03-13,9
65515,8555,W-Completeren aanvraag-START,10861.0,2012-02-15 22:38:39,30000,2012-02-15 22:41:34,3,2012-02-15,2012-02-15,9
65516,8555,W-Completeren aanvraag-START,11121.0,2012-02-15 23:57:51,30000,2012-02-15 23:59:09,2,2012-02-15,2012-02-15,9
65517,8555,W-Completeren aanvraag-START,11119.0,2012-02-16 01:07:30,30000,2012-02-16 01:12:42,6,2012-02-16,2012-02-16,9
65518,8555,W-Completeren aanvraag-START,11019.0,2012-02-16 17:37:45,30000,2012-02-16 17:39:26,2,2012-02-16,2012-02-16,9
65519,8555,W-Completeren aanvraag-START,11309.0,2012-02-17 00:35:48,30000,2012-02-17 00:40:14,5,2012-02-17,2012-02-17,9
65520,8555,W-Completeren aanvraag-START,11019.0,2012-02-18 04:35:15,30000,2012-02-18 04:37:46,3,2012-02-18,2012-02-18,9
65521,8555,W-Completeren aanvraag-START,10861.0,2012-02-20 17:15:59,30000,2012-02-20 17:17:58,2,2012-02-20,2012-02-20,9
65522,8555,W-Completeren aanvraag-START,10912.0,2012-02-22 03:16:27,30000,2012-02-22 03:24:17,8,2012-02-22,2012-02-22,9
65523,8555,W-Completeren aanvraag-START,10912.0,2012-02-22 03:24:25,30000,2012-02-22 03:26:32,3,2012-02-22,2012-02-22,9
65524,8555,W-Nabellen offertes-START,11300.0,2012-03-01 00:17:46,30000,2012-03-01 00:17:51,1,2012-03-01,2012-03-01,9
65525,8555,W-Nabellen offertes-START,11302.0,2012-03-01 03:21:10,30000,2012-03-01 03:24:31,4,2012-03-01,2012-03-01,9
65526,8555,W-Nabellen offertes-START,10909.0,2012-03-03 23:54:27,30000,2012-03-03 23:55:07,1,2012-03-03,2012-03-03,9
65527,8555,W-Nabellen offertes-START,10899.0,2012-03-07 16:59:10,30000,2012-03-07 16:59:25,1,2012-03-07,2012-03-07,9
65528,8555,W-Valideren aanvraag-START,10809.0,2012-03-12 20:14:52,30000,2012-03-12 20:42:26,28,2012-03-12,2012-03-12,9
65577,8564,W-Completeren aanvraag-START,11121.0,2012-02-16 00:14:49,50000,2012-02-16 00:14:56,1,2012-02-16,2012-02-16,10
65578,8564,W-Completeren aanvraag-START,10861.0,2012-02-16 00:37:21,50000,2012-02-16 00:52:12,15,2012-02-16,2012-02-16,10
65579,8564,W-Nabellen offertes-START,10861.0,2012-02-16 00:53:37,50000,2012-02-16 00:58:27,5,2012-02-16,2012-02-16,10
65580,8564,W-Nabellen offertes-START,11122.0,2012-02-22 21:51:56,50000,2012-02-22 21:56:12,5,2012-02-22,2012-02-22,10
65581,8564,W-Nabellen offertes-START,11319.0,2012-03-05 17:25:02,50000,2012-03-05 17:31:51,7,2012-03-05,2012-03-05,10
65582,8564,W-Nabellen offertes-START,10899.0,2012-03-06 21:57:31,50000,2012-03-06 21:57:46,1,2012-03-06,2012-03-06,10
65583,8564,W-Valideren aanvraag-START,10972.0,2012-03-09 00:05:47,50000,2012-03-09 00:16:54,12,2012-03-09,2012-03-09,10
65584,8564,W-Nabellen incomplete dossiers-START,11181.0,2012-03-09 01:22:01,50000,2012-03-09 01:32:31,11,2012-03-09,2012-03-09,10
65585,8564,W-Nabellen incomplete dossiers-START,10789.0,2012-03-09 17:34:37,50000,2012-03-09 17:36:52,3,2012-03-09,2012-03-09,10
65586,8564,W-Valideren aanvraag-START,10972.0,2012-03-09 18:28:49,50000,2012-03-09 18:35:04,7,2012-03-09,2012-03-09,10
65587,8564,W-Valideren aanvraag-START,10809.0,2012-03-09 18:55:44,50000,2012-03-09 19:04:53,10,2012-03-09,2012-03-09,10
65588,8564,W-Valideren aanvraag-START,10972.0,2012-03-09 19:17:34,50000,2012-03-09 19:32:37,16,2012-03-09,2012-03-09,10
65589,8564,W-Nabellen incomplete dossiers-START,11003.0,2012-03-09 19:35:05,50000,2012-03-09 20:17:08,43,2012-03-09,2012-03-09,10
65590,8564,W-Nabellen incomplete dossiers-START,11003.0,2012-03-09 20:17:58,50000,2012-03-09 20:22:44,5,2012-03-09,2012-03-09,10
65591,8564,W-Nabellen incomplete dossiers-START,11003.0,2012-03-09 20:26:30,50000,2012-03-09 20:26:52,1,2012-03-09,2012-03-09,10
65592,8564,W-Nabellen incomplete dossiers-START,10899.0,2012-03-10 00:24:10,50000,2012-03-10 00:24:58,1,2012-03-10,2012-03-10,10
65593,8564,W-Valideren aanvraag-START,10972.0,2012-03-12 16:03:53,50000,2012-03-12 16:11:07,8,2012-03-12,2012-03-12,10
65594,8564,W-Valideren aanvraag-START,10972.0,2012-03-12 16:21:12,50000,2012-03-12 16:22:36,2,2012-03-12,2012-03-12,10
65628,8570,W-Completeren aanvraag-START,11203.0,2012-02-15 23:24:20,7500,2012-02-15 23:36:40,13,2012-02-15,2012-02-15,3
65629,8570,W-Nabellen offertes-START,11169.0,2012-02-18 00:46:14,7500,2012-02-18 00:49:20,4,2012-02-18,2012-02-18,3
65630,8570,W-Nabellen offertes-START,11181.0,2012-02-24 19:42:22,7500,2012-02-24 19:46:01,4,2012-02-24,2012-02-24,3
65631,8570,W-Nabellen offertes-START,11201.0,2012-02-24 22:37:05,7500,2012-02-24 22:42:06,6,2012-02-24,2012-02-24,3
65632,8570,W-Nabellen offertes-START,11119.0,2012-03-03 19:26:34,7500,2012-03-03 19:28:42,3,2012-03-03,2012-03-03,3
65633,8570,W-Nabellen offertes-START,11049.0,2012-03-06 19:48:51,7500,2012-03-06 19:49:35,1,2012-03-06,2012-03-06,3
65634,8570,W-Valideren aanvraag-START,10138.0,2012-03-10 18:59:04,7500,2012-03-10 19:28:57,30,2012-03-10,2012-03-10,3
65635,8570,W-Nabellen incomplete dossiers-START,10909.0,2012-03-10 23:24:43,7500,2012-03-10 23:26:22,2,2012-03-10,2012-03-10,3
65636,8570,W-Nabellen incomplete dossiers-START,11302.0,2012-03-11 00:14:45,7500,2012-03-11 00:32:54,19,2012-03-11,2012-03-11,3
65637,8570,W-Nabellen incomplete dossiers-START,10899.0,2012-03-12 17:28:12,7500,2012-03-12 17:28:42,1,2012-03-12,2012-03-12,3
65638,8570,W-Valideren aanvraag-START,10138.0,2012-03-12 18:32:29,7500,2012-03-12 18:43:38,12,2012-03-12,2012-03-12,3
66625,8728,W-Completeren aanvraag-START,11300.0,2012-02-18 00:30:23,5000,2012-02-18 00:39:52,10,2012-02-18,2012-02-18,1
66626,8728,W-Nabellen offertes-START,11300.0,2012-02-18 00:40:09,5000,2012-02-18 00:42:26,3,2012-02-18,2012-02-18,1
66627,8728,W-Nabellen offertes-START,11300.0,2012-02-18 00:42:49,5000,2012-02-18 00:44:09,2,2012-02-18,2012-02-18,1
66628,8728,W-Nabellen offertes-START,11300.0,2012-02-24 19:39:42,5000,2012-02-24 19:43:50,5,2012-02-24,2012-02-24,1
66629,8728,W-Nabellen offertes-START,10982.0,2012-03-03 20:07:27,5000,2012-03-03 20:13:21,6,2012-03-03,2012-03-03,1
66630,8728,W-Nabellen offertes-START,10899.0,2012-03-07 17:38:27,5000,2012-03-07 17:38:50,1,2012-03-07,2012-03-07,1
66631,8728,W-Valideren aanvraag-START,10881.0,2012-03-07 17:54:16,5000,2012-03-07 17:56:18,3,2012-03-07,2012-03-07,1
66632,8728,W-Valideren aanvraag-START,10609.0,2012-03-12 17:47:09,5000,2012-03-12 18:15:12,29,2012-03-12,2012-03-12,1
66633,8728,W-Valideren aanvraag-START,10609.0,2012-03-12 18:15:18,5000,2012-03-12 18:16:12,1,2012-03-12,2012-03-12,1
66634,8728,W-Nabellen incomplete dossiers-START,10609.0,2012-03-12 18:16:23,5000,2012-03-12 18:17:37,2,2012-03-12,2012-03-12,1
66739,8748,W-Afhandelen leads-START,10909.0,2012-02-18 18:09:33,20000,2012-02-18 18:11:15,2,2012-02-18,2012-02-18,7
66740,8748,W-Afhandelen leads-START,10909.0,2012-02-18 18:11:17,20000,2012-02-18 18:11:36,1,2012-02-18,2012-02-18,7
66741,8748,W-Completeren aanvraag-START,10861.0,2012-02-20 17:36:26,20000,2012-02-20 17:44:28,9,2012-02-20,2012-02-20,7
66742,8748,W-Nabellen offertes-START,10913.0,2012-02-29 04:30:59,20000,2012-02-29 04:31:14,1,2012-02-29,2012-02-29,7
66743,8748,W-Nabellen offertes-START,11302.0,2012-03-01 02:23:28,20000,2012-03-01 02:26:38,4,2012-03-01,2012-03-01,7
66744,8748,W-Nabellen offertes-START,11302.0,2012-03-01 02:26:54,20000,2012-03-01 02:27:21,1,2012-03-01,2012-03-01,7
66745,8748,W-Nabellen offertes-START,10909.0,2012-03-03 23:06:08,20000,2012-03-03 23:08:09,3,2012-03-03,2012-03-03,7
66746,8748,W-Nabellen offertes-START,11049.0,2012-03-05 18:43:22,20000,2012-03-05 18:43:55,1,2012-03-05,2012-03-05,7
66747,8748,W-Valideren aanvraag-START,10138.0,2012-03-07 21:43:03,20000,2012-03-07 22:12:16,30,2012-03-07,2012-03-07,7
66748,8748,W-Valideren aanvraag-START,10138.0,2012-03-07 22:14:23,20000,2012-03-07 22:35:47,22,2012-03-07,2012-03-07,7
66749,8748,W-Nabellen incomplete dossiers-START,10881.0,2012-03-08 00:57:54,20000,2012-03-08 01:00:28,3,2012-03-08,2012-03-08,7
66750,8748,W-Nabellen incomplete dossiers-START,11009.0,2012-03-08 23:48:17,20000,2012-03-08 23:49:23,2,2012-03-08,2012-03-08,7
66751,8748,W-Nabellen incomplete dossiers-START,10933.0,2012-03-09 02:06:16,20000,2012-03-09 02:09:17,4,2012-03-09,2012-03-09,7
66752,8748,W-Nabellen incomplete dossiers-START,10899.0,2012-03-12 20:25:20,20000,2012-03-12 20:26:13,1,2012-03-12,2012-03-12,7
66994,8784,W-Completeren aanvraag-START,11300.0,2012-02-20 18:26:14,15000,2012-02-20 18:29:13,3,2012-02-20,2012-02-20,6
66995,8784,W-Completeren aanvraag-START,10913.0,2012-02-20 21:31:39,15000,2012-02-20 21:48:09,17,2012-02-20,2012-02-20,6
66996,8784,W-Nabellen offertes-START,11121.0,2012-02-29 17:55:39,15000,2012-02-29 17:59:17,4,2012-02-29,2012-02-29,6
66997,8784,W-Nabellen offertes-START,11299.0,2012-03-09 01:49:11,15000,2012-03-09 01:59:18,11,2012-03-09,2012-03-09,6
66998,8784,W-Nabellen offertes-START,10899.0,2012-03-12 21:02:45,15000,2012-03-12 21:02:57,1,2012-03-12,2012-03-12,6
67062,8795,W-Completeren aanvraag-START,10861.0,2012-02-20 19:40:51,6000,2012-02-20 19:42:43,2,2012-02-20,2012-02-20,2
67063,8795,W-Completeren aanvraag-START,10861.0,2012-02-21 00:16:14,6000,2012-02-21 00:17:43,2,2012-02-21,2012-02-21,2
67064,8795,W-Completeren aanvraag-START,10861.0,2012-02-21 03:43:59,6000,2012-02-21 03:53:34,10,2012-02-21,2012-02-21,2
67065,8795,W-Completeren aanvraag-START,11019.0,2012-02-22 02:13:17,6000,2012-02-22 02:21:18,9,2012-02-22,2012-02-22,2
67066,8795,W-Nabellen offertes-START,11300.0,2012-03-01 00:02:01,6000,2012-03-01 00:07:23,6,2012-03-01,2012-03-01,2
67067,8795,W-Nabellen offertes-START,11300.0,2012-03-01 00:08:31,6000,2012-03-01 00:11:01,3,2012-03-01,2012-03-01,2
67068,8795,W-Nabellen offertes-START,11299.0,2012-03-09 04:09:34,6000,2012-03-09 04:11:19,2,2012-03-09,2012-03-09,2
67069,8795,W-Nabellen offertes-START,10899.0,2012-03-12 21:00:21,6000,2012-03-12 21:00:38,1,2012-03-12,2012-03-12,2
67311,8833,W-Afhandelen leads-START,11203.0,2012-02-20 22:16:15,30000,2012-02-20 22:18:55,3,2012-02-20,2012-02-20,9
67312,8833,W-Completeren aanvraag-START,10861.0,2012-02-21 01:14:38,30000,2012-02-21 01:16:16,2,2012-02-21,2012-02-21,9
67313,8833,W-Completeren aanvraag-START,11302.0,2012-02-21 17:26:23,30000,2012-02-21 17:26:34,1,2012-02-21,2012-02-21,9
67314,8833,W-Completeren aanvraag-START,11302.0,2012-02-21 23:01:23,30000,2012-02-21 23:08:26,8,2012-02-21,2012-02-21,9
67315,8833,W-Completeren aanvraag-START,11302.0,2012-02-23 19:30:04,30000,2012-02-23 19:30:56,1,2012-02-23,2012-02-23,9
67316,8833,W-Completeren aanvraag-START,11179.0,2012-02-23 19:56:14,30000,2012-02-23 20:15:22,20,2012-02-23,2012-02-23,9
67317,8833,W-Completeren aanvraag-START,11003.0,2012-02-24 03:02:38,30000,2012-02-24 03:27:19,25,2012-02-24,2012-02-24,9
67318,8833,W-Completeren aanvraag-START,10909.0,2012-02-25 19:19:20,30000,2012-02-25 19:19:52,1,2012-02-25,2012-02-25,9
67319,8833,W-Completeren aanvraag-START,10982.0,2012-02-25 20:30:42,30000,2012-02-25 20:38:47,9,2012-02-25,2012-02-25,9
67320,8833,W-Nabellen offertes-START,11119.0,2012-03-03 22:04:29,30000,2012-03-03 22:09:04,5,2012-03-03,2012-03-03,9
67321,8833,W-Nabellen offertes-START,10899.0,2012-03-07 17:58:59,30000,2012-03-07 17:59:20,1,2012-03-07,2012-03-07,9
67322,8833,W-Valideren aanvraag-START,11289.0,2012-03-12 19:01:04,30000,2012-03-12 19:50:09,50,2012-03-12,2012-03-12,9
67323,8833,W-Nabellen incomplete dossiers-START,10932.0,2012-03-12 22:28:52,30000,2012-03-12 22:37:08,9,2012-03-12,2012-03-12,9
67324,8833,W-Nabellen incomplete dossiers-START,10932.0,2012-03-12 23:35:49,30000,2012-03-12 23:37:31,2,2012-03-12,2012-03-12,9
67330,8835,W-Afhandelen leads-START,10935.0,2012-02-20 18:06:18,1500,2012-02-20 18:06:37,1,2012-02-20,2012-02-20,1
67331,8835,W-Completeren aanvraag-START,11300.0,2012-02-20 22:27:34,1500,2012-02-20 22:29:37,3,2012-02-20,2012-02-20,1
67332,8835,W-Completeren aanvraag-START,10861.0,2012-02-20 23:19:48,1500,2012-02-20 23:34:37,15,2012-02-20,2012-02-20,1
67333,8835,W-Nabellen offertes-START,10861.0,2012-02-20 23:34:53,1500,2012-02-20 23:36:47,2,2012-02-20,2012-02-20,1
67334,8835,W-Nabellen offertes-START,11121.0,2012-02-29 19:23:46,1500,2012-02-29 19:26:59,4,2012-02-29,2012-02-29,1
67335,8835,W-Nabellen offertes-START,10861.0,2012-03-01 00:02:11,1500,2012-03-01 00:02:38,1,2012-03-01,2012-03-01,1
67336,8835,W-Nabellen offertes-START,10909.0,2012-03-04 00:03:41,1500,2012-03-04 00:04:44,2,2012-03-04,2012-03-04,1
67337,8835,W-Nabellen offertes-START,11319.0,2012-03-05 20:36:47,1500,2012-03-05 20:38:26,2,2012-03-05,2012-03-05,1
67338,8835,W-Nabellen offertes-START,11300.0,2012-03-10 00:53:34,1500,2012-03-10 00:54:06,1,2012-03-10,2012-03-10,1
67339,8835,W-Nabellen offertes-START,10935.0,2012-03-12 17:08:28,1500,2012-03-12 19:49:43,162,2012-03-12,2012-03-12,1
67340,8835,W-Nabellen offertes-START,10935.0,2012-03-12 20:34:53,1500,2012-03-13 14:15:05,1061,2012-03-12,2012-03-13,1
